Brand,Usage_Type,CPU_Brand,CPU_Cores,CPU_Frequency_GHz,GPU_Brand,GPU_Model,RAM_GB,Storage_GB,Screen_Size,CPU_Performance_Score,GPU_Performance_Score,Overall_Performance_Score,Price_USD,Price_Performance_Ratio,Perf_Per_Core,RAM_Storage_Ratio,GPU_Weight,CPU_Cores_scaled,CPU_Frequency_GHz_scaled,RAM_GB_scaled,Storage_GB_scaled,CPU_Performance_Score_scaled,GPU_Performance_Score_scaled,Overall_Performance_Score_scaled,Price_USD_scaled,Price_Performance_Ratio_scaled,Perf_Per_Core_scaled,RAM_Storage_Ratio_scaled,GPU_Weight_scaled
Lenovo,Student,Intel,6,3.3,Intel,Intel UHD,8,256.0,15.6,1970,1226,1524,403,3.78,254.0,3.12,0.384,-0.12600107633916122,0.23055692205741557,-0.6911193813549762,-0.7032204076667893,-0.1440190398147289,-0.4727217304641573,-0.41425556100728134,-0.8324918642379133,1.2693482264470777,-0.4281584113677347,0.003681258028163031,-0.7393853291523971
HP,Basic,Intel,4,2.0,Intel,Intel Iris Xe,4,256.0,16.0,789,515,625,375,1.67,156.2,1.56,0.395,-0.6894491538759353,-1.2087803667337007,-1.1075504313542086,-0.7032204076667893,-0.8284496658758416,-0.6606429061807724,-0.7319821793043451,-0.8624561066217734,-0.39618599218426837,-0.8513105500214508,-0.9492766384969085,-0.6617289067696487
HP,Gaming,Intel,12,5.1,NVIDIA,NVIDIA GeForce,16,512.0,14.0,6105,9382,8071,1522,5.3,672.6,3.12,0.606,1.5643431562711612,2.223485475768192,0.14174271864348867,-0.08871868605736126,2.25235745363379,1.6829535285298125,1.8996000229647723,0.3650076796027823,2.4691643460298485,1.3830019694139175,0.003681258028163031,0.8278624680267059
Dell,Professional,AMD,6,4.1,NVIDIA,NVIDIA RTX,16,512.0,14.0,2452,1069,1622,1386,1.17,270.3,3.12,0.304,-0.12600107633916122,1.1163029459288716,0.14174271864348867,-0.08871868605736126,0.13531674491131365,-0.514217686283438,-0.3796201788124957,0.21946707373831886,-0.7908623473101798,-0.3576330549254486,0.003681258028163031,-1.3041593101178397
HP,Student,Intel,6,2.1,AMD,AMD Radeon,8,256.0,14.0,1239,624,870,687,1.27,145.0,3.12,0.335,-0.12600107633916122,-1.0980621137497686,-0.6911193813549762,-0.7032204076667893,-0.5676589954884573,-0.6318336120132463,-0.645393723817381,-0.5285688343444749,-0.7119270762849974,-0.8997696906443713,0.003681258028163031,-1.0853093924937307
Acer,Basic,Intel,4,1.7,AMD,AMD Radeon,4,128.0,17.3,680,539,595,292,2.04,148.8,3.12,0.442,-0.6894491538759353,-1.5409351256854968,-1.1075504313542086,-1.0104712684715034,-0.8916189615918968,-0.654299575354895,-0.742584847323157,-0.9512786822596445,-0.10412548939109384,-0.8833281965044518,0.003681258028163031,-0.32992419295245123
Dell,Gaming,Intel,8,3.6,AMD,AMD Radeon,32,512.0,15.6,2888,7220,5488,2462,2.23,686.0,6.25,0.714,0.43744700119761293,0.562711681009212,1.8074669186404184,-0.08871868605736126,0.38799392777553476,1.1115251432986988,0.9867103065450664,1.370950102489515,0.04585152555675247,1.4409798698020542,1.9157057555432102,1.5903073423300533
HP,Basic,Intel,4,2.1,Intel,Intel Iris Xe,8,128.0,15.6,852,518,651,525,1.24,162.8,6.25,0.378,-0.6894491538759353,-1.0980621137497686,-0.6911193813549762,-1.0104712684715034,-0.7919389720216078,-0.6598499898275377,-0.7227932003547081,-0.7019333795653799,-0.7356076575925522,-0.8227542707258012,1.9157057555432102,-0.7817433777248053
Acer,Basic,Intel,2,2.0,AMD,AMD Radeon,4,256.0,16.0,394,434,418,221,1.89,209.0,1.56,0.524,-1.2528972314127096,-1.2087803667337007,-1.1075504313542086,-0.7032204076667893,-1.0573659209936566,-0.6820516477181082,-0.8051405886341473,-1.0272594397330042,-0.22252839592886736,-0.6228603156562544,-0.9492766384969085,0.24896913753712752
Lenovo,Basic,Intel,4,2.3,Intel,Intel UHD,8,256.0,17.3,913,248,514,248,2.07,128.5,3.12,0.214,-0.6894491538759353,-0.8766256077819048,-0.6911193813549762,-0.7032204076667893,-0.7565873478135401,-0.7312124616186574,-0.7712120509739492,-0.9983653488628533,-0.08044490808353931,-0.9711603888834952,0.003681258028163031,-1.939530038703963
Dell,Basic,Intel,2,2.6,AMD,AMD Radeon,4,128.0,15.6,524,306,393,432,0.91,196.5,3.12,0.369,-1.2528972314127096,-0.5444708488301084,-1.1075504313542086,-1.0104712684715034,-0.9820263939928566,-0.7158827454561205,-0.8139761453164905,-0.8014574703403439,-0.9960940519756536,-0.6769441779586209,0.003681258028163031,-0.8452804505834177
ASUS,Student,AMD,6,2.9,AMD,AMD Radeon,8,256.0,15.6,1745,572,1041,514,2.03,173.5,3.12,0.247,-0.12600107633916122,-0.2123160898783125,-0.6911193813549762,-0.7032204076667893,-0.274414375008421,-0.6455774954693138,-0.5849585161101531,-0.7137050462161821,-0.11201901649361225,-0.7764584845949755,0.003681258028163031,-1.7065607715557176
HP,Gaming,Intel,8,4.9,NVIDIA,NVIDIA GeForce,16,512.0,14.0,3945,14443,10244,1073,9.55,1280.5,3.12,0.785,0.43744700119761293,2.0020489698003288,0.14174271864348867,-0.08871868605736126,1.000562235774346,3.0206034164366886,2.6675866097940486,-0.11549035005268894,5.823913364600096,4.013208360902609,0.003681258028163031,2.091544250436884
MSI,Student,Intel,4,2.6,AMD,AMD Radeon,8,256.0,15.6,1027,1485,1302,448,2.91,325.5,3.12,0.591,-0.6894491538759353,-0.5444708488301084,-0.6911193813549762,-0.7032204076667893,-0.6905203779820694,-0.4042666186348981,-0.4927153043464895,-0.7843350461209952,0.5826113685279921,-0.11879871899819787,0.003681258028163031,0.7219673465956853
HP,Gaming,Intel,8,4.0,NVIDIA,NVIDIA GeForce,32,1024.0,14.0,3238,9929,7252,2259,3.21,906.5,3.12,0.754,0.43744700119761293,1.0055846929449401,1.8074669186404184,1.1402847571614947,0.5908311158546113,1.8275286102695993,1.6101471860512069,1.1537093452065292,0.8194171816035388,2.395019200815801,0.003681258028163031,1.8726943328127748
HP,Student,Intel,4,3.5,Intel,Intel UHD,8,512.0,16.0,1400,1449,1429,626,2.28,357.2,1.56,0.509,-0.6894491538759353,0.4519934280252798,-0.6911193813549762,-0.08871868605736126,-0.47435388897208214,-0.413781614873714,-0.4478306764001857,-0.5938480766807416,0.08531916106934347,0.018357955800603724,-0.9492766384969085,0.14307401610610693
Dell,Gaming,Intel,12,3.6,NVIDIA,NVIDIA RTX,32,1024.0,14.0,4324,14862,10647,4023,2.65,887.2,3.12,0.775,1.5643431562711612,0.562711681009212,1.8074669186404184,1.1402847571614947,1.2202059337228317,3.131347400438463,2.810015783513422,3.041456615389717,0.37737966386251803,2.311513717420947,0.003681258028163031,2.020947502816204
Acer,Professional,Intel,6,3.1,NVIDIA,NVIDIA GeForce,16,512.0,15.6,1875,3370,2772,1879,1.48,462.0,3.12,0.643,-0.12600107633916122,0.00912041608955178,0.14174271864348867,-0.08871868605736126,-0.19907484800762112,0.09394915664754835,0.026815428575294335,0.7470517699969988,-0.5461630071321146,0.4717970573436452,0.003681258028163031,1.0890704342232234
Dell,Professional,AMD,12,4.0,NVIDIA,NVIDIA RTX,16,1024.0,17.3,4839,2640,3520,1329,2.65,293.3,1.56,0.353,1.5643431562711612,1.0055846929449401,0.14174271864348867,1.1402847571614947,1.5186663676106158,-0.09899382263955292,0.2911752845110048,0.15846843745688932,0.37737966386251803,-0.25811874828909415,-0.9492766384969085,-0.9582352467765063
Dell,Student,Intel,4,2.3,Intel,Intel UHD,8,512.0,15.6,927,655,764,536,1.43,191.0,1.56,0.414,-0.6894491538759353,-0.8766256077819048,-0.6911193813549762,-0.08871868605736126,-0.7484738602903771,-0.6236401430298214,-0.6828564841505165,-0.6901617129145777,-0.5856306426447059,-0.7007410773716622,-0.9492766384969085,-0.5275950862903563
Dell,Gaming,Intel,8,4.6,AMD,AMD Radeon,32,512.0,15.6,3712,5304,4667,2266,2.06,583.4,6.25,0.588,0.43744700119761293,1.669894210848532,1.8074669186404184,-0.08871868605736126,0.8655306219959893,0.6051158990328276,0.6965506250969137,1.1612004058024943,-0.08833843518605737,0.9970595280242293,1.9157057555432102,0.7007883223094812
ASUS,Basic,Intel,4,1.7,AMD,AMD Radeon,4,128.0,17.3,692,512,584,514,1.14,146.0,3.12,0.425,-0.6894491538759353,-1.5409351256854968,-1.1075504313542086,-1.0104712684715034,-0.8846645437148999,-0.661435822534007,-0.746472492263388,-0.7137050462161821,-0.8145429286177345,-0.895442981660182,0.003681258028163031,-0.4499386639076079
MSI,Student,Intel,4,2.9,AMD,AMD Radeon,16,512.0,14.0,1143,1376,1283,429,2.99,320.8,3.12,0.546,-0.6894491538759353,-0.2123160898783125,0.14174271864348867,-0.08871868605736126,-0.6232943385044326,-0.4330759128024242,-0.4994303274250704,-0.8046679248814718,0.645759585348138,-0.13913425122388764,0.003681258028163031,0.40428198230262435
Razer,Student,Intel,4,2.9,AMD,AMD Radeon,8,256.0,16.0,1163,778,932,819,1.14,233.0,3.12,0.401,-0.6894491538759353,-0.2123160898783125,-0.6911193813549762,-0.7032204076667893,-0.6117036420427712,-0.5911305725472003,-0.6234815432451698,-0.38730883453484866,-0.8145429286177345,-0.5190193000357105,0.003681258028163031,-0.6193708581972405
Dell,Student,Intel,4,3.3,Intel,Intel Iris Xe,8,512.0,14.0,1308,906,1067,903,1.18,266.8,1.56,0.409,-0.6894491538759353,0.23055692205741557,-0.6911193813549762,-0.08871868605736126,-0.5276710926957251,-0.557299474809188,-0.5757695371605162,-0.2974161073832683,-0.7829688202076616,-0.37277653637011127,-0.9492766384969085,-0.5628934601006965
Acer,Professional,Intel,6,3.5,NVIDIA,NVIDIA GeForce,32,1024.0,15.6,2129,3078,2698,1496,1.8,449.7,3.12,0.591,-0.12600107633916122,0.4519934280252798,1.8074669186404184,1.1402847571614947,-0.051873002944519846,0.01677196493270785,0.0006621807955582775,0.3371837402463408,-0.2935701398515313,0.4185785368381164,0.003681258028163031,0.7219673465956853
HP,Student,AMD,6,2.2,Intel,Intel Iris Xe,16,256.0,13.3,1345,1074,1182,475,2.49,197.0,6.25,0.444,-0.12600107633916122,-0.9873438607658365,0.14174271864348867,-0.7032204076667893,-0.5062283042416513,-0.5128961590280469,-0.5351259764217372,-0.7554409552508444,0.2510832302222266,-0.6747808234665263,1.9157057555432102,-0.31580484342831516
Acer,Basic,AMD,2,2.6,AMD,AMD Radeon,4,512.0,14.0,516,293,382,220,1.74,191.0,0.78,0.362,-1.2528972314127096,-0.5444708488301084,-1.1075504313542086,-0.08871868605736126,-0.9866626725775213,-0.7193187163201374,-0.8178637902567215,-1.0283295912467134,-0.3409313024666407,-0.7007410773716622,-1.4257555867594445,-0.894698173917894
HP,Gaming,Intel,8,4.0,NVIDIA,NVIDIA GeForce,32,1024.0,13.3,3200,10443,7546,3893,1.94,943.2,3.12,0.765,0.43744700119761293,1.0055846929449401,1.8074669186404184,1.1402847571614947,0.5688087925774544,1.9633816121238048,1.7140533326355638,2.902336918607509,-0.1830607604162762,2.5538094205355493,0.003681258028163031,1.9503507551955233
Lenovo,Basic,AMD,4,2.3,AMD,AMD Radeon,4,256.0,15.6,903,551,692,389,1.78,173.0,1.56,0.379,-0.6894491538759353,-0.8766256077819048,-1.1075504313542086,-0.7032204076667893,-0.7623826960443709,-0.6511279099419565,-0.708302887395665,-0.8474739854298434,-0.3093571940565678,-0.7786218390870702,-0.9492766384969085,-0.7746837029627373
ASUS,Basic,AMD,2,2.2,Intel,Intel UHD,8,256.0,16.0,449,452,451,473,0.95,225.5,3.12,0.502,-1.2528972314127096,-0.9873438607658365,-0.6911193813549762,-0.7032204076667893,-1.0254915057240872,-0.6772941495987003,-0.7934776538134541,-0.7575812582782631,-0.9645199435655808,-0.5514696174171305,0.003681258028163031,0.09365629277163066
Razer,Gaming,AMD,8,4.0,NVIDIA,NVIDIA GeForce,32,512.0,15.6,3235,13278,9261,2983,3.1,1157.6,6.25,0.804,0.43744700119761293,1.0055846929449401,1.8074669186404184,-0.08871868605736126,0.5890925113853621,2.7126875659305614,2.3201725210443116,1.9284990411320553,0.7325883834758384,3.4814558267457403,1.9157057555432102,2.2256780709161768
Lenovo,Basic,Intel,4,1.9,Intel,Intel UHD,4,128.0,14.0,766,433,566,300,1.89,141.5,3.12,0.361,-0.6894491538759353,-1.3194986197176328,-1.1075504313542086,-1.0104712684715034,-0.8417789668067522,-0.6823159531691865,-0.7528340930746752,-0.9427174701499702,-0.22252839592886736,-0.9149131720890339,0.003681258028163031,-0.901757848679962
Acer,Gaming,Intel,12,4.6,NVIDIA,NVIDIA GeForce,16,512.0,14.0,5503,14160,10697,1627,6.57,891.4,3.12,0.72,1.5643431562711612,1.669894210848532,0.14174271864348867,-0.08871868605736126,1.9034774901377782,2.945804973781552,2.8276868968781086,0.4773735885422578,3.471642288049664,2.3296858951545416,0.003681258028163031,1.6326653909024615
Dell,Gaming,AMD,12,3.5,NVIDIA,NVIDIA RTX,32,512.0,13.3,4211,7483,6174,1554,3.97,514.5,6.25,0.64,1.5643431562711612,0.4519934280252798,1.8074669186404184,-0.08871868605736126,1.154718498714444,1.181037476932271,1.2291579819085654,0.3992525280414796,1.4193252413949244,0.6989492790135848,1.9157057555432102,1.0678914099370191
Dell,Basic,Intel,4,2.6,Intel,Intel Iris Xe,4,128.0,17.3,1054,469,703,303,2.32,175.8,3.12,0.308,-0.6894491538759353,-0.5444708488301084,-1.1075504313542086,-1.0104712684715034,-0.6748729377588264,-0.6728009569303706,-0.7044152424554341,-0.9395070156088423,0.1168932694794164,-0.76650705393134,0.003681258028163031,-1.2759206110695676
Dell,Gaming,AMD,16,3.9,AMD,AMD Radeon,32,512.0,17.3,6196,6731,6517,3225,2.02,407.3,6.25,0.521,2.6912393113447095,0.8948664399610079,1.8074669186404184,-0.08871868605736126,2.30509512253435,0.9822797777214489,1.350381819590315,2.1874757074497033,-0.11991254359613031,0.23512607590848908,1.9157057555432102,0.22779011325092338
Acer,Professional,Intel,12,3.2,AMD,AMD Radeon,32,512.0,15.6,3861,3068,3385,1820,1.86,282.1,6.25,0.443,1.5643431562711612,0.11983866907348392,1.8074669186404184,-0.08871868605736126,0.9518813106353675,0.014128910421925642,0.24346327842635113,0.6839128306881508,-0.2462089772364219,-0.30657788891201454,1.9157057555432102,-0.3228645181903832
Lenovo,Basic,AMD,4,2.4,Intel,Intel UHD,4,256.0,15.6,949,756,833,202,4.12,208.2,1.56,0.443,-0.6894491538759353,-0.7659073547979727,-1.1075504313542086,-0.7032204076667893,-0.7357240941825494,-0.5969452924709211,-0.6584703477072491,-1.0475923184934806,1.5377281479326979,-0.6263216828436059,-0.9492766384969085,-0.3228645181903832
ASUS,Professional,Intel,6,2.9,NVIDIA,NVIDIA GeForce,16,512.0,16.0,1717,2108,1951,2215,0.88,325.2,3.12,0.551,-0.12600107633916122,-0.2123160898783125,0.14174271864348867,-0.08871868605736126,-0.2906413500547471,-0.23960432261316644,-0.2633442528728584,1.1066226786033204,-1.0197746332832085,-0.12009673169345472,0.003681258028163031,0.43958035611296453
Dell,Basic,Intel,4,1.8,Intel,Intel Iris Xe,4,256.0,17.3,701,606,644,389,1.66,161.0,1.56,0.464,-0.6894491538759353,-1.4302168727015647,-1.1075504313542086,-0.7032204076667893,-0.8794487303071522,-0.6365911101326542,-0.7252671562257642,-0.8474739854298434,-0.4040795192867866,-0.8305423468973421,-0.9492766384969085,-0.17461134818695442
HP,Professional,AMD,12,3.3,NVIDIA,NVIDIA RTX,16,1024.0,15.6,3919,1724,2602,1094,2.38,216.8,1.56,0.306,1.5643431562711612,0.23055692205741557,0.14174271864348867,1.1402847571614947,0.985494330374186,-0.34109761582720327,-0.03326635686463985,-0.09301716826479385,0.16425443209452584,-0.5891119855795776,-0.9492766384969085,-1.2900399605937036
Lenovo,Basic,Intel,2,2.0,AMD,AMD Radeon,4,128.0,16.0,402,241,306,433,0.71,153.0,3.12,0.375,-1.2528972314127096,-1.2087803667337007,-1.1075504313542086,-1.0104712684715034,-1.0527296424089918,-0.7330625997762049,-0.844723882571045,-0.8003873188266346,-1.1539645940260184,-0.8651560187708567,0.003681258028163031,-0.8029224020110094
Lenovo,Student,Intel,6,2.1,Intel,Intel UHD,8,256.0,14.0,1278,1446,1379,580,2.38,229.8,3.12,0.531,-0.12600107633916122,-1.0980621137497686,-0.6911193813549762,-0.7032204076667893,-0.5450571373882174,-0.4145745312269487,-0.4655017897648723,-0.643075046311369,0.16425443209452584,-0.5328647687851163,0.003681258028163031,0.29838686087160377
ASUS,Student,Intel,4,2.6,AMD,AMD Radeon,8,512.0,13.3,1048,1280,1187,897,1.32,296.8,1.56,0.55,-0.6894491538759353,-0.5444708488301084,-0.6911193813549762,-0.08871868605736126,-0.6783501466973249,-0.45844923610593336,-0.5333588650852685,-0.303837016465524,-0.6724594407724063,-0.2429752668444315,-0.9492766384969085,0.4325206813508965
Dell,Gaming,Intel,16,4.9,AMD,AMD Radeon,32,1024.0,16.0,7878,13749,11401,3115,3.66,712.6,3.12,0.636,2.6912393113447095,2.0020489698003288,1.8074669186404184,1.1402847571614947,3.2798726949600834,2.837175433388403,3.076496173052895,2.0697590409416815,1.1746259012168592,1.5560703287814905,0.003681258028163031,1.039652710888747
ASUS,Basic,AMD,4,2.0,Intel,Intel Iris Xe,4,256.0,15.6,792,453,589,489,1.2,147.2,1.56,0.364,-0.6894491538759353,-1.2087803667337007,-1.1075504313542086,-0.7032204076667893,-0.8267110614065923,-0.6770298441476221,-0.7447053809269193,-0.7404588340589143,-0.7671817660026251,-0.8902509308791549,-0.9492766384969085,-0.8805788243937579
Lenovo,Basic,Intel,2,1.7,Intel,Intel UHD,4,128.0,15.6,349,624,514,439,1.17,257.0,3.12,0.641,-1.2528972314127096,-1.5409351256854968,-1.1075504313542086,-1.0104712684715034,-1.0834449880323949,-0.6318336120132463,-0.7712120509739492,-0.7939664097443789,-0.7908623473101798,-0.41517828441516674,0.003681258028163031,1.0749510846990873
HP,Gaming,Intel,16,4.1,AMD,AMD Radeon,16,2048.0,14.0,6581,7519,7144,1040,6.87,446.5,0.78,0.533,2.6912393113447095,1.1163029459288716,0.14174271864348867,3.598291643599207,2.528216029421334,1.1905524731710868,1.5719775811834842,-0.1508053500050955,3.7084481011252106,0.4047330680887106,-1.4257555867594445,0.31250621039573984
MSI,Student,AMD,4,2.5,Intel,Intel Iris Xe,8,256.0,15.6,996,952,970,889,1.09,242.5,3.12,0.489,-0.6894491538759353,-0.6551891018140406,-0.6911193813549762,-0.7032204076667893,-0.7084859574976448,-0.5451414240595899,-0.610051497088008,-0.31239822857519833,-0.8540105641303255,-0.47791556468591195,0.003681258028163031,0.0018805208647461606
HP,Student,AMD,4,2.7,AMD,AMD Radeon,8,256.0,16.0,1067,852,938,687,1.37,234.5,3.12,0.444,-0.6894491538759353,-0.43375259584617626,-0.6911193813549762,-0.7032204076667893,-0.6673389850587464,-0.5715719691674119,-0.6213610096414074,-0.5285688343444749,-0.6329918052598151,-0.5125292365594266,0.003681258028163031,-0.31580484342831516
Acer,Student,Intel,6,2.2,Intel,Intel UHD,8,256.0,13.3,1345,960,1114,515,2.16,185.7,3.12,0.416,-0.12600107633916122,-0.9873438607658365,-0.6911193813549762,-0.7032204076667893,-0.5062283042416513,-0.5430269804509641,-0.5591586905977108,-0.7126348947024729,-0.00940316416087501,-0.7236726349878657,0.003681258028163031,-0.5134757367662203
MSI,Gaming,AMD,16,5.3,NVIDIA,NVIDIA GeForce,32,1024.0,17.3,8401,14097,11818,1742,6.78,738.6,3.12,0.627,2.6912393113447095,2.4449219817360563,1.8074669186404184,1.1402847571614947,3.582969407432532,2.929153730363624,3.2238732585143803,0.6004410126188261,3.6374063572025466,1.668564762370413,0.003681258028163031,0.9761156380301347
Razer,Student,Intel,6,3.5,AMD,AMD Radeon,8,512.0,15.6,2098,703,1261,747,1.69,210.2,1.56,0.251,-0.12600107633916122,0.4519934280252798,-0.6911193813549762,-0.08871868605736126,-0.0698385824600952,-0.6109534813780668,-0.5072056173055325,-0.4643597435219175,-0.3803989379792319,-0.6176682648752273,-0.9492766384969085,-1.6783220725074455
Acer,Professional,Intel,8,3.9,AMD,AMD Radeon,16,512.0,13.3,3154,1036,1883,1403,1.34,235.4,3.12,0.247,0.43744700119761293,0.8948664399610079,0.14174271864348867,-0.08871868605736126,0.542150190715633,-0.5229397661690193,-0.2873769670488321,0.2376596494713768,-0.6566723865673698,-0.5086351984736561,0.003681258028163031,-1.7065607715557176
ASUS,Gaming,AMD,12,3.1,AMD,AMD Radeon,16,2048.0,15.6,3752,11501,8401,1231,6.82,700.1,0.78,0.754,1.5643431562711612,0.00912041608955178,0.14174271864348867,3.598291643599207,0.8887120149193123,2.2430167793645626,2.016229371171703,0.053593589113378894,3.6689804656126195,1.5019864664791238,-1.4257555867594445,1.8726943328127748
Dell,Student,Intel,6,2.0,AMD,AMD Radeon,8,256.0,13.3,1208,981,1072,595,1.8,178.7,3.12,0.448,-0.12600107633916122,-1.2087803667337007,-0.6911193813549762,-0.7032204076667893,-0.5856245750040328,-0.5374765659783214,-0.5740024258240475,-0.6270227736057297,-0.2935701398515313,-0.753959597877191,0.003681258028163031,-0.287566144380043
Dell,Student,Intel,4,3.3,AMD,AMD Radeon,16,512.0,15.6,1331,1174,1237,499,2.48,309.2,3.12,0.469,-0.6894491538759353,0.23055692205741557,0.14174271864348867,-0.08871868605736126,-0.5143417917648144,-0.4864656139202248,-0.515687751720582,-0.7297573189218215,0.24318970311970817,-0.18932407544048394,0.003681258028163031,-0.1393129743766146
Acer,Student,AMD,6,2.4,Intel,Intel UHD,8,256.0,15.6,1464,791,1060,967,1.1,176.7,3.12,0.351,-0.12600107633916122,-0.7659073547979727,-0.6911193813549762,-0.7032204076667893,-0.4372636602947653,-0.5876946016831834,-0.5782434930315723,-0.2289264105058737,-0.8461170370278073,-0.7626130158455697,0.003681258028163031,-0.9723545963006424
Acer,Student,AMD,4,2.8,Intel,Intel Iris Xe,8,512.0,15.6,1116,1377,1273,772,1.65,318.2,1.56,0.552,-0.6894491538759353,-0.32303434286224464,-0.6911193813549762,-0.08871868605736126,-0.6389417787276757,-0.43281160735134594,-0.5029645500980077,-0.43760595567918525,-0.4119730463893049,-0.15038369458278,-0.9492766384969085,0.44664003087503257
Dell,Student,Intel,6,2.5,AMD,AMD Radeon,16,512.0,14.0,1491,979,1184,687,1.72,197.3,3.12,0.396,-0.12600107633916122,-0.6551891018140406,0.14174271864348867,-0.08871868605736126,-0.4216162200715223,-0.5380051768804779,-0.5344191318871497,-0.5285688343444749,-0.35671835667167723,-0.6734828107712695,0.003681258028163031,-0.6546692320075806
