Brand,Usage_Type,CPU_Brand,GPU_Brand,GPU_Model,CPU_Cores,CPU_Frequency_GHz,RAM_GB,Storage_GB,CPU_Performance_Score,GPU_Performance_Score,Overall_Performance_Score,Price_USD,Price_Performance_Ratio,Screen_Size,Perf_Per_Core,RAM_Storage_Ratio,GPU_Weight,CPU_Cores_scaled,CPU_Frequency_GHz_scaled,RAM_GB_scaled,Storage_GB_scaled,CPU_Performance_Score_scaled,GPU_Performance_Score_scaled,Overall_Performance_Score_scaled,Price_USD_scaled,Price_Performance_Ratio_scaled,Perf_Per_Core_scaled,RAM_Storage_Ratio_scaled,GPU_Weight_scaled,Cluster
Dell,Professional,Intel,NVIDIA,RX 6600,4,3.48,64,2048,2172,2000,4172,3183.32,1.31,16.9,1043.0,3.12,0.479,-0.8422441294224655,1.129076424053357,1.8047918993400889,1.797757978211872,-0.4117410128041029,-0.3489089473159856,-0.5180360954240214,-0.26484782099011556,-1.1177292927468583,0.5023629252132403,-0.39826547727153744,0.008483076223482863,1
Apple,Professional,Apple,AMD,RX 6600,8,1.54,64,128,2096,2000,4096,2901.85,1.41,15.1,512.0,50.0,0.488,-0.006045954641849409,-1.1159510518115245,1.8047918993400889,-0.9552462524143086,-0.4492417933312073,-0.3489089473159856,-0.5522987257844615,-0.49888874523687116,-0.48016721068740353,-0.7587277252253662,3.9022608856327827,0.0557237029894253,1
Dell,Professional,Intel,Intel,RX 6700,2,1.16,64,2048,788,2800,3588,3068.82,1.17,15.5,1794.0,3.12,0.78,-1.2603432168127735,-1.5556987017232027,1.8047918993400889,1.797757978211872,-1.0946499634555824,0.5382155886992521,-0.7813173602989814,-0.36005400930948706,-2.010316207630097,2.2859393441951488,-0.39826547727153744,1.5884195936177787,1
Dell,Professional,Apple,Intel,RX 6600,4,2.92,16,256,1996,2000,3996,2765.64,1.44,15.4,999.0,6.25,0.501,-0.8422441294224655,0.48102725576246325,-0.4029963496475333,-0.7717126370392299,-0.498584925603713,-0.3489089473159856,-0.5973811341534614,-0.6121466920576711,-0.2888985860695667,0.39786577150457986,-0.11113562411687615,0.12396016387356437,1
MSI,Professional,AMD,NVIDIA,RTX 3070,4,3.16,4,128,1428,3000,4428,2919.16,1.52,17.0,1107.0,3.12,0.678,-0.8422441294224655,0.758762613601418,-0.9549434118944388,-0.9552462524143086,-0.7788539169115456,0.7599967227030615,-0.4026251299993815,-0.48449556515120906,0.22115107957799826,0.65435878515311,-0.39826547727153744,1.053025823603765,1
Asus,Professional,Intel,AMD,Iris Xe,12,2.12,8,1024,3179,900,4079,2508.12,1.63,15.6,339.9,0.78,0.221,0.8301522201387667,-0.44475727036738466,-0.770961057812137,0.3294890552112423,0.08514432918002994,-1.5687051843369375,-0.5599627352071914,-0.8262733087913353,0.9224693698433987,-1.1674540923449221,-0.6129248563072905,-1.3457482244001993,0
HP,Professional,Intel,Intel,RX 6600,12,3.0,32,512,2520,2000,4520,3069.69,1.47,16.5,376.7,6.25,0.442,0.8301522201387667,0.5736057083754481,0.3329330666816741,-0.4046454062890725,-0.2400269124957829,-0.3489089473159856,-0.3611493142999015,-0.35933060857727883,-0.09762996145172982,-1.080056472879497,-0.11113562411687615,-0.18572838936983577,1
Lenovo,Professional,Intel,AMD,RX 6700,4,2.56,4,1024,908,2800,3708,2623.92,1.41,16.3,927.0,0.39,0.755,-0.8422441294224655,0.06442421900403174,-0.9549434118944388,0.3294890552112423,-1.0354382047285755,0.5382155886992521,-0.7272184702561814,-0.7299861768491236,-0.48016721068740353,0.22687042907222643,-0.6487014194799162,1.4571956303790499,1
Asus,Professional,AMD,NVIDIA,RTX 3070,6,2.06,4,256,1944,3000,4944,3349.72,1.48,14.6,824.0,1.56,0.607,-0.42414504203215747,-0.5141911098271233,-0.9549434118944388,-0.7717126370392299,-0.524243354385416,0.7599967227030615,-0.16999990281534155,-0.12648703726659258,-0.033873753245784205,-0.017747908018501398,-0.5413717299620395,0.6803497680057747,1
HP,Professional,AMD,NVIDIA,RX 6700,6,3.06,4,512,1968,2800,4768,3093.94,1.54,15.3,794.7,0.78,0.587,-0.42414504203215747,0.6430395478351868,-0.9549434118944388,-0.4046454062890725,-0.5124010026400146,0.5382155886992521,-0.2493449415447815,-0.3391668525358399,0.3486634959898895,-0.08733351264722289,-0.6129248563072905,0.5753705974147916,1
Asus,Professional,AMD,Intel,RX 6700,4,3.53,32,128,1532,2800,4332,3131.58,1.38,14.7,1083.0,25.0,0.646,-0.8422441294224655,1.1869379569364722,0.3329330666816741,-0.9552462524143086,-0.7275370593481396,0.5382155886992521,-0.4459042420336215,-0.30786937717914875,-0.6714358353052404,0.5973603376756589,1.6088914514901205,0.885059150658192,1
Lenovo,Professional,Apple,AMD,Iris Xe,8,1.73,8,256,3488,900,4388,2666.31,1.65,17.0,548.5,3.12,0.205,-0.006045954641849409,-0.8960772268556858,-0.770961057812137,-0.7717126370392299,0.2376146079020727,-1.5687051843369375,-0.4206580933469815,-0.6947390997935939,1.0499817862552898,-0.6720425863534093,-0.39826547727153744,-1.4297315608729857,0
Acer,Professional,Intel,Intel,RTX 3070,6,2.86,32,2048,1266,3000,4266,3395.94,1.26,17.6,711.0,1.56,0.703,-0.42414504203215747,0.41159341630272456,0.3329330666816741,1.797757978211872,-0.8587897911930049,0.7599967227030615,-0.4756586315571615,-0.08805533399915698,-1.4365103337765863,-0.28611559822483384,-0.5413717299620395,1.1842497868424935,1
Acer,Professional,AMD,NVIDIA,RX 6700,4,2.59,8,2048,1839,2800,4639,3379.03,1.37,12.6,1159.8,0.39,0.604,-0.8422441294224655,0.09914113873390082,-0.770961057812137,1.797757978211872,-0.5760536432715471,0.5382155886992521,-0.3075012483407915,-0.10211591604702211,-0.7351920435111846,0.7797553696035024,-0.6487014194799162,0.6646028924171272,1
MSI,Professional,Intel,NVIDIA,RTX 3080,2,3.02,64,128,1022,3800,4822,3556.21,1.36,15.1,2411.0,50.0,0.788,-1.2603432168127735,0.5967503215286943,1.8047918993400889,-0.9552462524143086,-0.979187033937919,1.6471212587182993,-0.22500044102552152,0.04520838479512833,-0.7989482517171302,3.7512744314279556,3.9022608856327827,1.630411261854172,1
Acer,Professional,Apple,NVIDIA,RTX 3060,6,1.99,16,256,1829,2200,4029,2844.98,1.42,15.7,671.5,6.25,0.546,-0.42414504203215747,-0.5951972558634852,-0.4029963496475333,-0.7717126370392299,-0.5809879564987976,-0.12712781331217615,-0.5825039393916914,-0.5461758712606497,-0.4164110024814579,-0.3799255430314722,-0.11113562411687615,0.36016329770327654,1
MSI,Professional,Apple,Intel,RTX 3060,4,3.35,8,1024,1432,2200,3632,2571.13,1.41,16.4,908.0,0.78,0.606,-0.8422441294224655,0.9786364385572568,-0.770961057812137,0.3294890552112423,-0.7768801916206454,-0.12712781331217615,-0.7614811006166214,-0.7738808028873736,-0.48016721068740353,0.1817466581525776,-0.6129248563072905,0.6751008094762255,1
Acer,Professional,Intel,Intel,RTX 3070,2,3.58,8,256,724,3000,3724,2754.89,1.35,15.5,1862.0,3.12,0.806,-1.2603432168127735,1.244799489819588,-0.770961057812137,-0.7717126370392299,-1.126229568109986,0.7599967227030615,-0.7200052849171414,-0.6210852643234637,-0.8627044599230759,2.4474349453812607,-0.39826547727153744,1.7248925153860568,1
MSI,Professional,AMD,Intel,RX 6600,4,1.5,32,128,2092,2000,4092,2670.5,1.53,14.7,1023.0,25.0,0.489,-0.8422441294224655,-1.162240278118017,0.3329330666816741,-0.9552462524143086,-0.4512155186221075,-0.3489089473159856,-0.5541020221192214,-0.691255135347671,0.2849072877839439,0.454864218982031,1.6088914514901205,0.06097266151897446,1
Dell,Professional,AMD,AMD,RX 6700,4,3.27,8,1024,984,2800,3784,2850.87,1.33,15.8,946.0,0.78,0.74,-0.8422441294224655,0.8860579859442719,-0.770961057812137,0.3294890552112423,-0.9979374242014711,0.5382155886992521,-0.6929558398957414,-0.54127836515409,-0.990216876334967,0.27199419999187524,-0.6129248563072905,1.3784612524358124,1
Acer,Professional,Intel,AMD,RTX 3050,8,1.25,32,2048,2216,1500,3716,2816.09,1.32,15.1,464.5,1.56,0.404,-0.006045954641849409,-1.4515479425335946,0.3329330666816741,1.797757978211872,-0.3900300346042004,-0.9033617823255091,-0.7236118775866615,-0.570197764540533,-1.0539730845409128,-0.8715371525244883,-0.5413717299620395,-0.3851888134927035,1
Acer,Professional,Apple,NVIDIA,RX 6600,8,1.53,16,2048,1952,2000,3952,2890.59,1.37,14.4,494.0,0.78,0.506,-0.006045954641849409,-1.1275233583881477,-0.4029963496475333,1.797757978211872,-0.5202959038036156,-0.3489089473159856,-0.6172173938358214,-0.5082513800008546,-0.7351920435111846,-0.8014765608334546,-0.6129248563072905,0.15020495652131016,1
HP,Professional,Intel,NVIDIA,RTX 3050,6,1.77,8,1024,2574,1500,4074,2612.43,1.56,16.5,679.0,0.78,0.368,-0.42414504203215747,-0.8497880005491933,-0.770961057812137,0.3294890552112423,-0.21338162106862982,-0.9033617823255091,-0.5622168556256415,-0.7395400554848407,0.47617591240178075,-0.3621135281947687,-0.6129248563072905,-0.5741513205564733,1
Acer,Professional,Intel,Intel,RX 6700,4,3.69,32,256,1728,2800,4528,3164.9,1.43,16.5,1132.0,12.5,0.618,-0.8422441294224655,1.372094862162442,0.3329330666816741,-0.7717126370392299,-0.6308245200940283,0.5382155886992521,-0.3575427216303815,-0.2801639606306643,-0.3526547942755123,0.7137321679421216,0.46220673441878934,0.7380883118308155,1
HP,Professional,AMD,AMD,RTX 3070,2,1.76,16,2048,919,3000,3919,3008.03,1.3,17.8,1959.5,0.78,0.766,-1.2603432168127735,-0.8613603071258165,-0.4029963496475333,1.797757978211872,-1.0300104601785998,0.7599967227030615,-0.6320945885975914,-0.4106005961036756,-1.181485500952804,2.678991138258406,-0.6129248563072905,1.5149341742040905,1
Apple,Professional,AMD,Intel,RTX 3060,8,1.49,8,256,1776,2200,3976,2678.63,1.48,16.2,497.0,3.12,0.553,-0.006045954641849409,-1.1738125846946401,-0.770961057812137,-0.7717126370392299,-0.6071398166032257,-0.12712781331217615,-0.6063976158272615,-0.6844950802294484,-0.033873753245784205,-0.7943517548987732,-0.39826547727153744,0.39690600741012066,1
Asus,Professional,AMD,NVIDIA,RTX 3060,4,3.71,16,128,1520,2200,3720,2667.62,1.39,14.7,930.0,12.5,0.591,-0.8422441294224655,1.3952394753156883,-0.4029963496475333,-0.9552462524143086,-0.7334582352208403,-0.12712781331217615,-0.7218085812519014,-0.6936498412198091,-0.6076796270992948,0.23399523500690783,0.46220673441878934,0.5963664315329882,1
Asus,Professional,Apple,NVIDIA,RTX 3070,4,1.65,4,128,1032,3000,4032,2864.3,1.41,14.0,1008.0,3.12,0.744,-0.8422441294224655,-0.9886556794686706,-0.9549434118944388,-0.9552462524143086,-0.9742527207106684,0.7599967227030615,-0.5811514671406215,-0.5301113860350578,-0.48016721068740353,0.41924018930862406,-0.39826547727153744,1.399457086554009,1
Asus,Professional,AMD,AMD,RX 6700,6,2.79,16,2048,1380,2800,4180,3174.87,1.32,15.0,696.7,0.78,0.67,-0.42414504203215747,0.33058727026636303,-0.4029963496475333,1.797757978211872,-0.8025386204023484,0.5382155886992521,-0.5144295027545015,-0.27187395453857593,-1.0539730845409128,-0.3200771731801484,-0.6129248563072905,1.0110341553673718,1
HP,Professional,Apple,Intel,RTX 3050,8,1.36,4,512,2944,1500,4444,2864.68,1.55,15.3,555.5,0.78,0.338,-0.006045954641849409,-1.3242525701907404,-0.9549434118944388,-0.4046454062890725,-0.030812031660358553,-0.9033617823255091,-0.39541194466034146,-0.5297954178991511,0.4124197041958351,-0.6554180391724861,-0.6129248563072905,-0.7316200764429478,1
Apple,Professional,Apple,AMD,RTX 3050,8,1.41,64,2048,2744,1500,4244,3186.96,1.33,17.2,530.5,3.12,0.353,-0.006045954641849409,-1.266391037307625,1.8047918993400889,1.797757978211872,-0.12949829620537004,-0.9033617823255091,-0.48557676139834144,-0.26182117884616357,-0.990216876334967,-0.7147914219614977,-0.39826547727153744,-0.6528856984997107,1
Acer,Professional,Intel,NVIDIA,RTX 3080,2,1.07,16,2048,552,3800,4352,3389.09,1.28,15.7,2176.0,0.78,0.873,-1.2603432168127735,-1.6598494609128103,-0.4029963496475333,1.797757978211872,-1.211099755618696,1.6471212587182993,-0.43688776035982146,-0.09375107539642935,-1.308997917364695,3.1931646332112464,-0.6129248563072905,2.07657273686585,1
Dell,Professional,Intel,NVIDIA,RTX 3060,6,3.96,32,2048,1380,2200,3580,2690.75,1.33,16.1,596.7,1.56,0.615,-0.42414504203215747,1.684547139731266,0.3329330666816741,1.797757978211872,-0.8025386204023484,-0.12712781331217615,-0.7849239529685014,-0.6744173596842015,-0.990216876334967,-0.5575707043361948,-0.5413717299620395,0.722341436242168,1
Asus,Professional,Intel,AMD,RX 6700,6,3.66,4,2048,2028,2800,4828,3438.61,1.4,15.9,804.7,0.2,0.58,-0.42414504203215747,1.337377942432573,-0.9549434118944388,1.797757978211872,-0.48279512327651114,0.5382155886992521,-0.22229549652338154,-0.05257543831716931,-0.5439234188933492,-0.06358415953161825,-0.6661310271794003,0.5386278877079475,1
HP,Professional,Intel,Intel,RX 6600,4,1.41,64,1024,1839,2000,3839,2800.06,1.37,15.4,959.8,6.25,0.521,-0.8422441294224655,-1.266391037307625,1.8047918993400889,0.3294890552112423,-0.5760536432715471,-0.3489089473159856,-0.6681605152927914,-0.5835266309052451,-0.7351920435111846,0.3047683072914095,-0.11113562411687615,0.22893933446454756,1
Dell,Professional,Intel,AMD,RTX 3080,2,2.56,16,1024,1040,3800,4840,3517.63,1.38,15.3,2420.0,1.56,0.785,-1.2603432168127735,0.06442421900403174,-0.4029963496475333,0.3294890552112423,-0.9703052701288679,1.6471212587182993,-0.21688560751910152,0.013129304049614396,-0.6714358353052404,3.7726488492319996,-0.5413717299620395,1.6146643862655246,1
MSI,Professional,AMD,Intel,RTX 3050,6,1.96,64,256,2868,1500,4368,3009.09,1.45,16.0,728.0,25.0,0.343,-0.42414504203215747,-0.6299141755933545,1.8047918993400889,-0.7717126370392299,-0.06831281218746292,-0.9033617823255091,-0.4296745750207815,-0.4097192113035138,-0.22514237786362107,-0.24574169792830597,1.6088914514901205,-0.705375283795202,1
Dell,Professional,AMD,Intel,RX 6700,4,3.69,16,256,1960,2800,4760,3325.3,1.43,16.2,1190.0,6.25,0.588,-0.8422441294224655,1.372094862162442,-0.4029963496475333,-0.7717126370392299,-0.5163484532218151,0.5382155886992521,-0.2529515342143015,-0.1467921474740949,-0.3526547942755123,0.8514784160126285,-0.11113562411687615,0.5806195559443407,1
Apple,Professional,Intel,Intel,Iris Xe,8,2.99,32,1024,2952,900,3852,2456.3,1.57,15.2,481.5,3.12,0.234,-0.006045954641849409,0.5620334017988253,0.3329330666816741,0.3294890552112423,-0.026864581078558093,-1.5687051843369375,-0.6622998022048214,-0.8693613845879274,0.5399321206077263,-0.8311632522279604,-0.39826547727153744,-1.27751176351606,1
Dell,Professional,Apple,Intel,RX 6600,8,1.53,16,256,1736,2000,3736,2429.05,1.54,15.6,467.0,6.25,0.535,-0.006045954641849409,-1.1275233583881477,-0.4029963496475333,-0.7717126370392299,-0.6268770695122279,-0.3489089473159856,-0.7145953959128614,-0.8920196259128433,0.3486634959898895,-0.8655998142455872,-0.11113562411687615,0.3024247538782358,1
Lenovo,Professional,AMD,NVIDIA,RTX 3050,8,1.13,16,512,2016,1500,3516,2433.22,1.44,14.5,439.5,3.12,0.427,-0.006045954641849409,-1.590415621453072,-0.4029963496475333,-0.4046454062890725,-0.48871629914921183,-0.9033617823255091,-0.8137766943246614,-0.8885522913688106,-0.2888985860695667,-0.9309105353134999,-0.39826547727153744,-0.26446276731307317,1
Lenovo,Professional,Intel,Intel,RTX 3080,2,3.92,16,512,969,3800,4769,3525.65,1.35,14.7,2384.5,3.12,0.797,-1.2603432168127735,1.6382579134247734,-0.4029963496475333,-0.4046454062890725,-1.0053388940423469,1.6471212587182993,-0.24889411746109152,0.019797894707442847,-0.8627044599230759,3.688338645671603,-0.39826547727153744,1.6776518886201144,1
Apple,Professional,Intel,AMD,Iris Xe,16,2.97,4,128,3808,900,4708,2644.99,1.78,15.1,294.2,3.12,0.191,1.6663503949193827,0.5388887886455791,-0.9549434118944388,-0.9552462524143086,0.3955126311740911,-1.5687051843369375,-0.27639438656618154,-0.7124665752081705,1.878812492932583,-1.2759886360832353,-0.39826547727153744,-1.5032169802866737,0
Lenovo,Professional,Intel,AMD,Iris Xe,16,3.73,32,128,3711,900,4611,2782.66,1.66,15.9,288.2,25.0,0.195,1.6663503949193827,1.4183840884689345,0.3329330666816741,-0.9552462524143086,0.3476497928697605,-1.5687051843369375,-0.3201243226841115,-0.5979946455494117,1.1137379944612356,-1.290238247952598,1.6088914514901205,-1.482221146168477,0
MSI,Professional,Apple,NVIDIA,RX 6700,4,3.6,8,256,2128,2800,4928,3274.0,1.51,14.7,1232.0,3.12,0.568,-0.8422441294224655,1.2679441029728342,-0.770961057812137,-0.7717126370392299,-0.43345199100400544,0.5382155886992521,-0.17721308815438155,-0.18944784582155144,0.15739487137205266,0.951225699098168,-0.39826547727153744,0.4756403853533575,1
Asus,Professional,AMD,Intel,RTX 3060,4,2.1,8,512,1600,2200,3800,2546.76,1.49,17.7,950.0,1.56,0.579,-0.8422441294224655,-0.4679018835206309,-0.770961057812137,-0.4046454062890725,-0.6939837294028357,-0.12712781331217615,-0.6857426545567015,-0.7941443383401515,0.029882454960161415,0.2814939412381171,-0.5413717299620395,0.5333789291783982,1
Dell,Professional,AMD,Intel,RTX 3080,2,2.81,64,2048,1092,3800,4892,3908.84,1.25,15.8,2446.0,3.12,0.777,-1.2603432168127735,0.35373188341960926,1.8047918993400889,1.797757978211872,-0.9446468413471649,1.6471212587182993,-0.19344275516722154,0.33841849996595785,-1.500266541982532,3.834397167332572,-0.39826547727153744,1.5726727180291313,1
Acer,Professional,Intel,NVIDIA,RX 6700,4,1.39,64,256,1376,2800,4176,3164.92,1.32,17.3,1044.0,25.0,0.67,-0.8422441294224655,-1.2895356504608713,1.8047918993400889,-0.7717126370392299,-0.8045123456932486,0.5382155886992521,-0.5162327990892615,-0.28014733072877446,-1.0539730845409128,0.5047378605248007,1.6088914514901205,1.0110341553673718,1
Dell,Professional,Apple,Intel,RX 6600,12,1.56,8,512,2664,2000,4664,3087.49,1.51,15.9,388.7,1.56,0.429,0.8301522201387667,-1.0928064386582783,-0.770961057812137,-0.4046454062890725,-0.16897280202337464,-0.3489089473159856,-0.2962306462485415,-0.34452999589531563,0.15739487137205266,-1.0515572491407716,-0.5413717299620395,-0.2539648502539748,0
Asus,Professional,Intel,NVIDIA,RTX 3060,12,2.6,4,1024,2796,2200,4996,3331.25,1.5,16.0,416.3,0.39,0.44,0.8301522201387667,0.11071344531052418,-0.9549434118944388,0.3294890552112423,-0.10383986742366705,-0.12712781331217615,-0.14655705046346154,-0.1418447516618657,0.09363866316610703,-0.9860090345417026,-0.6487014194799162,-0.19622630642893407,0
HP,Professional,Intel,AMD,RTX 3050,6,3.86,4,256,2676,1500,4176,2617.79,1.6,14.4,696.0,1.56,0.359,-0.42414504203215747,1.5688240739650348,-0.9549434118944388,-0.7717126370392299,-0.16305162615067395,-0.9033617823255091,-0.5162327990892615,-0.7350832417783617,0.7312007452255632,-0.32173962789824084,-0.5413717299620395,-0.6213919473224158,1
Acer,Professional,Intel,NVIDIA,RX 6600,6,3.25,32,2048,2129,2000,4129,2999.84,1.38,15.5,688.2,1.56,0.484,-0.42414504203215747,0.8629133727910256,0.3329330666816741,1.797757978211872,-0.4329585596812804,-0.3489089473159856,-0.5374215310226914,-0.4174105409275678,-0.6714358353052404,-0.3402641233284123,-0.5413717299620395,0.03472786887122866,1
Asus,Professional,Intel,AMD,RTX 3050,8,2.02,4,1024,2112,1500,3612,2285.61,1.58,14.5,451.5,0.39,0.415,-0.006045954641849409,-0.5604803361336158,-0.9549434118944388,0.3294890552112423,-0.44134689216760636,-0.9033617823255091,-0.7704975822904214,-1.011289282266823,0.603688328813672,-0.9024113115747744,-0.6487014194799162,-0.32745026966766305,1
Apple,Professional,Apple,AMD,RX 6600,4,1.08,32,256,1508,2000,3508,2482.61,1.41,16.0,877.0,12.5,0.57,-0.8422441294224655,-1.6482771543361872,0.3329330666816741,-0.7717126370392299,-0.739379411093541,-0.3489089473159856,-0.8173832869941814,-0.8474847486518343,-0.48016721068740353,0.10812366349420321,0.46220673441878934,0.4861383024124558,1
Dell,Professional,Intel,NVIDIA,RTX 3080,4,1.03,32,512,876,3800,4676,3445.45,1.36,15.1,1169.0,6.25,0.813,-0.8422441294224655,-1.7061386872193027,0.3329330666816741,-0.4046454062890725,-1.0512280070557773,1.6471212587182993,-0.29082075724426154,-0.046888011870842045,-0.7989482517171302,0.8016047744698588,-0.11113562411687615,1.7616352250929004,1
Asus,Professional,Apple,NVIDIA,RTX 3080,2,2.4,64,128,482,3800,4282,3400.68,1.26,14.6,2141.0,50.0,0.887,-1.2603432168127735,-0.12073268622193804,1.8047918993400889,-0.9552462524143086,-1.24563994820945,1.6471212587182993,-0.46844544621812145,-0.08411404725126354,-1.4365103337765863,3.11004189730663,3.9022608856327827,2.1500581562795382,1
HP,Professional,AMD,NVIDIA,RTX 3070,6,3.33,16,128,1380,3000,4380,3128.96,1.4,16.1,730.0,12.5,0.685,-0.42414504203215747,0.9554918254040106,-0.4029963496475333,-0.9552462524143086,-0.8025386204023484,0.7599967227030615,-0.42426468601650147,-0.3100478943267186,-0.5439234188933492,-0.24099182730518504,0.46220673441878934,1.089768533310609,1
Asus,Professional,AMD,AMD,Iris Xe,8,3.73,32,256,3928,900,4828,2945.55,1.64,16.0,603.5,12.5,0.186,-0.006045954641849409,1.4183840884689345,0.3329330666816741,-0.7717126370392299,0.454724389901098,-1.5687051843369375,-0.22229549652338154,-0.4625524096075562,0.9862255780493443,-0.5414211442175838,0.46220673441878934,-1.5294617729344195,0
HP,Professional,Intel,AMD,Iris Xe,8,3.87,8,512,2616,900,3516,2186.95,1.61,15.6,439.5,1.56,0.256,-0.006045954641849409,1.580396380541658,-0.770961057812137,-0.4046454062890725,-0.1926575055141774,-1.5687051843369375,-0.8137766943246614,-1.0933245882894362,0.7949569534315089,-0.9309105353134999,-0.5413717299620395,-1.1620346758659785,1
Lenovo,Professional,Apple,Intel,RTX 3060,4,2.25,64,128,1312,2200,3512,2622.71,1.34,17.2,878.0,50.0,0.626,-0.8422441294224655,-0.29431728487128445,1.8047918993400889,-0.9552462524143086,-0.8360919503476523,-0.12712781331217615,-0.8155799906594214,-0.7309922859134593,-0.9264606681290215,0.11049859880576368,3.9022608856327827,0.7800799800672088,1
